;id;color;name;brand;rate_beer;features;description;image
280;281;tostada;Nurse Vetusta;(cervezas artesanas Nurse); 21 / 100;{'Estilo de cerveza': ' Amber Ale', 'Graduación alcohólica': ' 5.3% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 30 IBUs', 'Color': 'Tostada', 'Grano': 'Cebada', 'Fermentación': 'Ale', 'European Brewing Convention (EBC)': '40', 'Maltas': 'Pale Ale, Crystal, Victoria y CaraAroma', 'Lúpulos': 'Kent Golding y Fuggles', 'Población': 'Oviedo', 'Provincia': 'Asturias', 'Comunidad Autónoma': 'Asturias', 'País': 'España', 'Temperatura de consumo': '10-13ºC', 'Vaso recomendado': 'Vaso ancho'};"
Si quieres disfrutar de una buena cerveza Amber Ale, Vetusta de Nurse es una de las mejores opciones que tienes.
Saborear Vetusta es saborear tradición, cumple a la perfección con el rol de cerveza Amber Ale:
Color cobrizo.
Cremosidad.
Ligero aroma a lupulado (floral).
Buen cuerpo.
Equilibrio
Dulce
¡Disfruta de Nurse Vetusta!
";https://static3.soloartesanas.es/1866-large_default/nurse-vetusta.jpg
281;282;tostada;Cerveza San Gabriel;(cervezas artesanas Cerveza San Gabriel);;{'Estilo de cerveza': ' Pale Ale', 'Graduación alcohólica': ' 4,7% Alc./Vol.', 'Color': 'Tostada', 'Fermentación': 'Ale', 'Grano': 'Cebada', 'Población': 'Aranda de Duer0', 'Provincia': 'Burgos', 'Comunidad Autónoma': 'Castilla y León', 'País': 'España'};"
San Gabriel es una cerveza de alta fermentación, turbia ycon toques tostados.
El color recuerda al a caramelo bajo un manto de fina espuma blanca y persistente Destacan las notas a pan tostado y un ligero matiz a regaliz, a la par que el lúpulo deja aromas herbales y a flor blanca. Saboréala, notarás el amargor bien integrado, elegante y persistente en el retrogusto.
 
";https://static1.soloartesanas.es/1793-large_default/cerveza-san-gabriel.jpg
282;283;tostada;Goose Blates;(cervezas artesanas Goose);;{'Estilo de cerveza': ' Amber Ale', 'Graduación alcohólica': ' 5,8% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 41 IBUs', 'Color': 'Tostada', 'Grano': 'Cebada', 'Fermentación': 'Ale', 'Población': 'La Granja', 'Provincia': 'Segovia', 'Comunidad Autónoma': 'Castilla y León', 'País': 'España', 'Temperatura de consumo': '6-11ºC'};"
Goose Blates es una cerveza intensa y de carácter robusto. Es amarga y con mucho cuerpo, por eso es una Winter Ale rojiza y de persistente espuma.
El aroma de la cerveza se centra en toques cítrico, florales y frutas maduras, pero siempre asociados al sabor que proporciona la malta.
Es una cerveza perfecta para disfrutar siempre, pero especialmente en los fríos meses de invierno.
Por cierto, que no se nos olvide decir que esta cerveza es un homenaje a un buen amigo de Goose, es Pablo Arrechea, y verás lo guapo que es en la etiqueta de la botella.
";https://static3.soloartesanas.es/1781-large_default/goose-blates.jpg
283;284;tostada;Madriz Chamberí;(cervezas artesanas Madriz);;{'Estilo de cerveza': ' Zwickel / Keller / Landbier', 'Graduación alcohólica': ' 5,4% Alc./Vol.', 'Color': 'Tostada', 'Grano': 'Cebada', 'Fermentación': 'Ale', 'Maltas': 'Pilsen, Caramunich II', 'Lúpulos': 'Hallertauer Mittelfrüh', 'Provincia': 'Madrid', 'Comunidad Autónoma': 'Madrid'};"
Una cerveza artesana de marcado color rojizo, con pinceladas ambarinas. Sobre esta, corona una clara, brillante y densa espuma. Así se ve en la copa, y así disfrutarás de tu cerveza artesana Madriz Chamberí.
Es una cerveza aromática, oscura y con notas tostadas en el ambiente. Cuando degustes la cerveza notarás su cuerpo suave y complejo, en la que aparece el lúpulo para darle un balance especial.
Es una cerveza de cuerpo y carbonatación media, suave y cremosa.
";https://static3.soloartesanas.es/2928-large_default/madriz-chamberi.jpg
284;285;tostada;Cerex Castaña;(cervezas artesanas Cerveza Cerex);;{'Estilo de cerveza': ' Spice / Herb / Vegetable', 'Graduación alcohólica': ' 5,0% Alc./Vol.', 'Color': 'Tostada', 'Fermentación': 'Ale', 'Grano': 'Cebada', 'Población': 'Zarza de Granadilla', 'Provincia': 'Cáceres', 'Comunidad Autónoma': 'Extremadura', 'Temperatura de consumo': '8-12ºC'};"
Cerex Castaña es una cerveza artesana especial, para la elaboración de la receta se hace uso de castañas, las cuales aportan a la cerveza un matiz ligera, además de intenso sabor y aroma.
Es una cerveza de color marrón y destellos cobrizos, oscura. Cuando la abras aparecerán las primeras notas afrutadas y de frutos secos, también madera. Disfrútala, verás como el dulzor acompaña cada trago: castañas, ahumados,...
Es una cerveza perfecta para disfrutar en cualquier época del año, pero es especial cuando la disfrutas en los primeros momentos del otoño.
";https://static1.soloartesanas.es/2845-large_default/cerex-castana.jpg
285;286;tostada;Smach Brown Ale;(cervezas artesanas Smach);;{'Estilo de cerveza': ' Brown Ale', 'Graduación alcohólica': ' 5,5% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 28 IBUs', 'Color': 'Tostada', 'Grano': 'Cebada', 'Fermentación': 'Ale', 'Maltas': 'Belgas', 'Lúpulos': 'Checos', 'Población': 'Camargo', 'Provincia': 'Cantabria', 'Comunidad Autónoma': 'Cantabria', 'País': 'España'};"
¿Te gusta la buena cerveza tostada?.
Entonces no te puedes perder Smach Brown Ale.
Es una cerveza artesana cántabra de ámbar, dulce y con un profundo sabor a malta. Esto es consecuencia de que en su elaboración se hace uso de cuatro maltas belgas diferentes, acompañadas del toque especial del lúpulo de la República Checa.
Disfruta de la buena cerveza, disfruta de Smach Brown Ale.
";https://static1.soloartesanas.es/1723-large_default/smach-brown-ale.jpg
286;287;tostada;Alegría del Barrio;(cervezas artesanas Cervezas Alegría);;{'Graduación alcohólica': ' 4,5% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 43 IBUs', 'Color': 'Tostada', 'Fermentación': 'Ale', 'Grano': 'Cebada', 'Lúpulos': 'Cascade', 'Población': 'Massanassa', 'Provincia': 'Valencia', 'Comunidad Autónoma': 'Valencia', 'País': 'España', 'Temperatura de consumo': '8-12ºC', 'Vaso recomendado': 'Pinta'};"
Alegría del Barrio es una cerveza artesana tostada de estilo American Pale Ale. Es una cerveza amarga,como buena APA que se aprecie, pero siempre balanceada con un cuerpo excelente.
Notarás cuando la disfrutes como se acercan a ti aromas y sabores cítricos y frutales, que harán de la experiencia de disfrutar Alegría del Barrio una experiencia única.
";https://static2.soloartesanas.es/2409-large_default/alegria-del-barrio.jpg
287;288;tostada;Alegría del Sur;(cervezas artesanas Cervezas Alegría);;{'Estilo de cerveza': ' Märzen', 'Graduación alcohólica': ' 5,0% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 36 IBUs', 'Color': 'Tostada', 'Grano': 'Cebada', 'Fermentación': 'Ale', 'Maltas': 'Pale, Caramel, Melanoidin', 'Lúpulos': 'Challenger, East Kent Goldings', 'Población': 'Massanassa', 'Provincia': 'Valencia', 'Comunidad Autónoma': 'Valencia', 'País': 'España', 'Temperatura de consumo': '7-10ºC', 'Vaso recomendado': 'Pinta'};"
Alegría del Sur es una cerveza artesana Bitter, amarga, maltosa y floral.Es una cerveza que se disfruta con los 5 sentidos y por eso te recoemndamos que la disfrutes.
Es una cerveza artesana de la que nunca te cansarás, será una de las cervezas de referencia de tu casa, así que no tardes más tiempo y haz que te la mandemos a casa para que la puedas disfrutar ya.
 
";https://static2.soloartesanas.es/2408-large_default/alegria-del-sur.jpg
288;289;tostada;Althaia IPA;(cervezas artesanas Althaia Artesana);;{'Estilo de cerveza': ' India Pale Ale - IPA', 'Graduación alcohólica': ' 6,5% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 57,7 IBUs', 'Color': 'Tostada', 'Grano': 'Cebada', 'Fermentación': 'Ale', 'Maltas': 'Pale Ale y Crystal', 'Lúpulos': 'Citra, Amarillo y Chinook', 'Población': 'Altea', 'Provincia': 'Alicante', 'Comunidad Autónoma': 'Valencia', 'País': 'España'};"
Te presentamos la IPA que elabora Althaia artesana gracias a su maestro cervecero, Jorge Sánchez. Hacen uso exclusivo de lúpulos en flor, con el único objetivo de dar poder al carácter afrutado, tropical y resinoso de estos lúpulos.
El resultado es el de una cerveza brillante, ámbar, con una espuma compacta, fresca y contundente.
¡La cerveza que tienes que disfrutar!
";https://static2.soloartesanas.es/2887-large_default/althaia-ipa.jpg
289;290;tostada;Enigma Origen;(cervezas artesanas Cervezas Enigma); 34 / 100;{'Estilo de cerveza': ' Brown Ale', 'Graduación alcohólica': ' 5,5% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 36 IBUs', 'Color': 'Tostada', 'Fermentación': 'Ale', 'Grano': 'Cebada', 'European Brewing Convention (EBC)': '27', 'Población': 'Alcalá de Henares', 'Provincia': 'Madrid', 'Comunidad Autónoma': 'Madrid', 'País': 'España', 'Temperatura de consumo': '8-12ºC', 'Vaso recomendado': 'Copa de vino'};"
Ante ti tienes una de esas cervezas que marcan. Enigma Origen es una cerveza artesana tostada. Su espuma ofrece una calidad excepcional: color canela, densa, cremosa y con buena retención. ¿Qué más se puede pedir?
Los aromas que desprende se centran en la malta tostada y regaliz, además de notas café y chocolate. Y si eres un buen catador percibirás ligeros cítricos junto a complejas notas florales y herbales.
Al probarla destaca el dulzor inicial de la malta con sabores tostados: nueces, caramelo y regaliz, además del sutil sabor a café y chocolate.
";https://static2.soloartesanas.es/1569-large_default/enigma-origen.jpg
290;291;tostada;Colegiata Reserva;(cervezas artesanas Cervezas Colegiata);;{'Estilo de cerveza': ' Brown Ale', 'Graduación alcohólica': ' 5,5% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 25 IBUs', 'Color': 'Tostada', 'Fermentación': 'Ale', 'Grano': 'Cebada', 'Maltas': 'Pale Ale, Cara Red, Crystal', 'Lúpulos': 'Nugget, Saaz', 'Población': 'Reocín', 'Provincia': 'Cantabria', 'Comunidad Autónoma': 'Cantabria', 'Temperatura de consumo': '5-12ºC'};"
Colegiata Reserva es la cerveza artesana cántabra elaorada en Reocín.
Es una cerveza que tiene como carta de presentació una espuma densa y cremosa. De color rojizo oscuro es una artesana limpia y sin posos en suspensión.
Aromática, con notas de nuez y frutos secos tostados, toffe, ligeras notas de lúpulo resinoso. Es una cerveza dulce, de carbonatación media, en la que aparecen los frutos secos tostados, nuez antes de un final seco.
";https://static1.soloartesanas.es/1549-large_default/colegiata-reserva.jpg
291;292;tostada;Santo Cristo con Castaña Asada;(cervezas artesanas Santo Cristo); 41 / 100;{'Estilo de cerveza': ' Spice / Herb / Vegetable', 'Graduación alcohólica': ' 7,1% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 29 IBUs', 'Color': 'Tostada', 'Grano': 'Cebada', 'Fermentación': 'Ale', 'European Brewing Convention (EBC)': '40', 'Población': 'Ourense', 'Provincia': 'Orense', 'Comunidad Autónoma': 'Galicia', 'País': 'España'};"
Santo Cristo Pale Ale con castaña asada es una de esas cervezas que destacan especialmente por su intenso sabor y aroma.
Es una cerveza artesana compleja, maltosa, y en la que el lúpulo aporta un amargor necesario y perfecto, acompañando el toque que le dala castaña asada. Todo ello se asienta en el paladar ofreciendo un regusto ahumado. 
Disfruta de una cerveza con castañas asadas. ¡Buenísima!
";https://static1.soloartesanas.es/1540-large_default/santo-cristo-con-castana-asada.jpg
292;293;tostada;Pedraforca Torrada con Setas;(cervezas artesanas La Cervesera del Pedraforca);;{'Estilo de cerveza': ' Spice / Herb / Vegetable', 'Graduación alcohólica': ' 4,9% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 30 IBUs', 'Color': 'Tostada', 'Grano': 'Cebada', 'Fermentación': 'Ale', 'Población': 'Saldes', 'Provincia': 'Barcelona', 'Comunidad Autónoma': 'Cataluña'};"
Las setas se cuelan en la cerveza artesana. Como oyes, Pedraforca Torrada con Setas está elaborada con setas, se hacen uso de ellas en el proceso de fermentación para dar un sabor especial a una artesana que no te peudes perder.
Está elaborada por La Cervesera del Pedraforca, haciendo uso del agua del prepirineo catalán.
Más natural...imposible.
";https://static1.soloartesanas.es/2847-large_default/pedraforca-torrada-con-setas.jpg
293;294;tostada;Pedraforca Torrada;(cervezas artesanas La Cervesera del Pedraforca);;{'Estilo de cerveza': ' Brown Ale', 'Amargor (según la Unidad Internacional de Amargor)': ' 30 IBUs', 'Color': 'Tostada', 'Grano': 'Cebada', 'Fermentación': 'Ale', 'Población': 'Saldes', 'Provincia': 'Barcelona', 'Comunidad Autónoma': 'Cataluña'};"
Una cerveza artesana con aroma, cuerpo y el toque amargor necesario para que podamos hablar de una cerveza tostada que merece la pena disfrutar, sin dudas. Elaborada con agua de una fuente natural, la de San Andreu, a los pies de Piedraforca, hace de ella una cerveza más natural y artesana si cabe.
 
";https://static1.soloartesanas.es/1490-large_default/pedraforca-torrada.jpg
294;295;tostada;Garagart Gorritxo;(cervezas artesanas Garagart);;{'Estilo de cerveza': ' American Amber Ale', 'Graduación alcohólica': ' 5,2% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 38 IBUs', 'Color': 'Tostada', 'Grano': 'Cebada y avena', 'Fermentación': 'Ale', 'Maltas': 'Pale, Munich, Melanoidin, Caraamber, Special W, Oat Flakes', 'Lúpulos': 'Amarillo, Cascade, Citra', 'Población': 'Vitoria', 'Provincia': 'Álava', 'Comunidad Autónoma': 'País Vasco'};"
La cerveza artesana Garagart Gorritxo elaborada por la cervecera nómada Garagart es una cerveza de color cobre, aportando a su vez sabores a caramelo y toffe. También se hacen notas los frutales de los lúpulos. Es una cerveza de la que notas su brillante y presente cuerpo, antes de descubrir que es muy fácil de beber.
Una cerveza artesana con la que disfrutarás siempre y en todo lugar. Ábrela con tus amigos, verás como lo agradecen.
";https://static3.soloartesanas.es/2257-large_default/garagart-gorritxo.jpg
295;296;tostada;Art Coure;(cervezas artesanas Art Cervesers); 49 / 100;{'Estilo de cerveza': ' Winter Ale', 'Graduación alcohólica': ' 8,0% Alc./Vol.', 'Color': 'Tostada', 'Grano': 'Cebada', 'Fermentación': 'Ale', 'Población': 'Canovelles', 'Provincia': 'Barcelona', 'Comunidad Autónoma': 'Cataluña', 'Temperatura de consumo': '12-16ºC'};"
Las cervezas de invierno son lo que son, cervezas cálidas que ofrecen ese ambiente perfecto para días de bajas temperaturas. Art Coure recoge el guante y te ofrece en una cerveza de color cobre un sabor tostado y matices amargos. A ello añádele que tiene ese sutil toque dulce y especiado, por tanto, es una señora cerveza que no puedes dejar de disfrutar.
Es una Winter Ale para tomar, casi, casi, a temperatura ambiente junto con unos frutos secos o unos snack. O con lo que queiras, ¡Tú decides!
";https://static3.soloartesanas.es/1207-large_default/art-coure.jpg
296;297;tostada;Menduiña Santa Compaña;(cervezas artesanas Menduiña); 51 / 100;{'Estilo de cerveza': ' Barley Wine Madurada', 'Graduación alcohólica': ' 9,5% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 85 IBUs', 'Color': 'Tostada', 'Grano': 'Cebada', 'Fermentación': 'Ale', 'Población': 'Cangas do Morrazo', 'Provincia': 'Pontevedra', 'Comunidad Autónoma': 'Galicia'};"
Menduiña Sata Compaña es una cerveza artesana elaborada gracias a la perfecta combinación de hasta siete maltas, tres lúpulos y... miel. Además, posteriormente se ha procedido a un proceso de maduración en barrica de madera de roble.La nariz, el aroma, es muy importante es esta cerveza. Ascenderán aromas dulces, miel, maltas torrefactas y madera. Posteriormente, al saborearla verás como en boca resulta afrutada, licorosa, con un final largo y persistente.
¡Qué la disfrutes!
";https://static2.soloartesanas.es/3131-large_default/menduina-santa-compana.jpg
297;298;tostada;Menduiña María Soliña;(cervezas artesanas Menduiña); 63 / 100;{'Estilo de cerveza': ' Smoked Brown Lager', 'Graduación alcohólica': ' 7,0% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 25 IBUs', 'Color': 'Tostada', 'Fermentación': 'Lager', 'Grano': 'Cebada', 'Población': 'Cangas do Morrazo', 'Provincia': 'Pontevedra', 'Comunidad Autónoma': 'Galicia'};"
Menduiña Soliña es una artesana de estilo Smoked Brown Lager. Es una cerveza de baja fermentación de color castaño y sobre la que destaca una fina y blanca espuma.Es una cerveza que no te dejará indiferente, todo lo contrario, provocará en ti un cúmulo de sensaciones que invadirán tu cuerpo y evocará a tus cinco sentidos para una experiencia única... y ahumada.
";https://static1.soloartesanas.es/3130-large_default/menduina-maria-solina.jpg
298;299;tostada;Menduiña Duir;(cervezas artesanas Menduiña); 19 / 100;{'Estilo de cerveza': ' Extra Especial Bitter', 'Graduación alcohólica': ' 5,8% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 40 IBUs', 'Color': 'Tostada', 'Grano': 'Cebada', 'Fermentación': 'Ale', 'Población': 'Cangas do Morrazo', 'Provincia': 'Pontevedra', 'Comunidad Autónoma': 'Galicia'};"
El pubelo celta llamaba a lo que hoy conocemos como roble con el nombre de Duir, el cual era un árbol sagrado para ellos. Y por ello es que Menduiña le hada dao este nombre a esta cerveza artesana tostada, porque tiene todos los ingredientes para ser especial; y lo es.
Es una cerveza de estilo extra especial bitter, robusta, maltosa y amarga. Lo hace sobre un contenido de color bermellón, en el que cabe destacar la corona de espuma blanca.
Disfruta de una cerveza balanceada, maltas y lúpulos se reparten el mérito, antes de un final seco y tostado.
";https://static3.soloartesanas.es/3128-large_default/menduina-duir.jpg
